"","Contains fear","containes excitement"
"expanded",0.0677517130970955,0.93224835395813
"expanding",0.0205208640545607,0.979479193687439
"expansion",0.0244192760437727,0.97558069229126
"expansive",0.0355117172002792,0.96448826789856
"expect",0.0385802946984768,0.961419761180878
"expectation",0.035095252096653,0.964904725551605
"expected",0.095167875289917,0.904832124710083
"expecting",0.0333953872323036,0.966604590415955
"expedia",0.11820550262928,0.881794452667236
"expeditiously",0.0694162026047707,0.930583834648132
"expending",0.0542916022241116,0.945708334445953
"expense",0.0161790885031223,0.983820974826813
"expenses",0.0468534678220749,0.953146576881409
"expensive",0.197935923933983,0.802064061164856
"experian",0.0922122597694397,0.90778774023056
"experience",0.0303290411829948,0.969670951366425
"experienced",0.0591584295034409,0.940841555595398
"experiences",0.0337578542530537,0.96624219417572
"experiment",0.0321862585842609,0.967813730239868
"experimental",0.0708699524402618,0.929130077362061
"experimentation",0.0243686642497778,0.975631356239319
"experimenting",0.0265624318271875,0.973437607288361
"expert",0.0637575164437294,0.936242461204529
"expertise",0.0313657708466053,0.968634247779846
"expired",0.147809684276581,0.852190315723419
"explain",0.10305742174387,0.896942555904388
"explainability",0.0881288349628448,0.911871194839478
"explainable",0.177868202328682,0.822131752967834
"explained",0.211393356323242,0.788606643676758
"explaining",0.157007277011871,0.842992663383484
"explanation",0.405224114656448,0.594775915145874
"explanatory",0.31341153383255,0.68658846616745
"expletive",0.70988804101944,0.29011195898056
"explicitly",0.0591487139463425,0.940851330757141
"explode",0.225808843970299,0.77419114112854
"exploded",0.556916475296021,0.443083524703979
"explodes",0.21002209186554,0.789977848529816
"exploding",0.58308345079422,0.41691654920578
"exploit",0.605821967124939,0.394178032875061
"exploitative",0.184095814824104,0.815904200077057
"exploiting",0.229073122143745,0.770926892757416
"exploratorium",0.278235673904419,0.721764326095581
"explore",0.0844454988837242,0.915554523468018
"explored",0.206340491771698,0.793659508228302
"explorer",0.0874345824122429,0.912565469741821
"explores",0.111352048814297,0.888647973537445
"exploring",0.143158093094826,0.856841921806335
"explosion",0.27819886803627,0.721801161766052
"explosive",0.175294980406761,0.824705004692078
"exponential",0.0103053087368608,0.989694714546204
"exponentially",0.0649366676807404,0.935063302516937
"export",0.135610312223434,0.864389657974243
"expose",0.259787380695343,0.740212559700012
"exposed",0.0785415545105934,0.92145848274231
"exposure",0.0454745478928089,0.954525411128998
"express",0.0400985553860664,0.959901452064514
"expressed",0.108569145202637,0.891430854797363
"expressing",0.0175690166652203,0.982430994510651
"expression",0.0266392845660448,0.9733607172966
"expressive",0.0250596478581429,0.974940359592438
"extend",0.123353786766529,0.876646220684052
"extended",0.109623447060585,0.890376567840576
"extending",0.112643830478191,0.887356221675873
"extensible",0.147311791777611,0.852688193321228
"extension",0.0752384066581726,0.924761533737183
"extensive",0.0984407290816307,0.901559293270111
"extent",0.124591410160065,0.875408530235291
"external",0.136071056127548,0.863928973674774
"extinction",0.692727744579315,0.307272285223007
"extol",0.219226166605949,0.780773878097534
"extra",0.0958572030067444,0.904142737388611
"extract",0.297862678766251,0.702137351036072
"extracting",0.371803551912308,0.62819641828537
"extraneous",0.151575207710266,0.848424792289734
"extraordinarily",0.0772653445601463,0.922734618186951
"extraordinary",0.0636236593127251,0.936376333236694
"extrapolate",0.318204343318939,0.681795656681061
"extrapolated",0.396540492773056,0.603459537029266
"extravaganza",0.040221031755209,0.959779024124146
"extreme",0.19113951921463,0.808860421180725
"extremely",0.128531754016876,0.871468245983124
"extremist",0.842183649539948,0.157816380262375
"exuberance",0.00404957681894302,0.995950400829315
"ey",0.116563186049461,0.883436858654022
"eye",0.119325920939445,0.880674064159393
"eyeballing",0.664358735084534,0.335641235113144
"eyed",0.0259634926915169,0.974036514759064
"fabric",0.115748763084412,0.884251236915588
"fabricate",0.11575274169445,0.884247303009033
"facade",0.139714479446411,0.860285580158234
"facebook",0.101237766444683,0.898762226104736
"faced",0.169811964035034,0.830187976360321
"facet",0.142541408538818,0.857458531856537
"facial",0.136028066277504,0.863971889019012
"facile",0.399041801691055,0.600958168506622
"facilitate",0.214033722877502,0.785966277122498
"facilitates",0.222599267959595,0.777400732040405
"facilitating",0.0897984653711319,0.910201609134674
"facility",0.0490953847765923,0.950904607772827
"facing",0.159158810973167,0.840841174125671
"factor",0.191710069775581,0.808290004730225
"factoring",0.287418603897095,0.712581396102905
"factory",0.185709580779076,0.814290404319763
"factset",0.153732120990753,0.846267879009247
"factual",0.290767014026642,0.709232985973358
"factually",0.190794572234154,0.80920547246933
"faculty",0.202849149703979,0.797150850296021
"fad",0.615038394927979,0.384961575269699
"fading",0.624838411808014,0.375161528587341
"fail",0.898536682128906,0.101463317871094
"failed",0.838669896125793,0.161330059170723
"failing",0.881295621395111,0.118704423308372
"failure",0.890630543231964,0.109369441866875
"failures",0.899886727333069,0.10011325776577
"fair",0.042881928384304,0.957118093967438
"faire",0.02557123452425,0.974428772926331
"fairly",0.0554793998599052,0.944520592689514
"fairness",0.0721862688660622,0.927813708782196
"faith",0.0635590851306915,0.936440885066986
"fake",0.703719854354858,0.296280115842819
"fakes",0.92683070898056,0.0731692612171173
"falcon",0.36250439286232,0.637495636940002
"fall",0.386697620153427,0.613302409648895
"falling",0.563384532928467,0.436615526676178
"false",0.701547086238861,0.298452883958817
"falsehood",0.79330050945282,0.20669949054718
"falsify",0.725898027420044,0.274101912975311
"fame",0.515305519104004,0.484694540500641
"familiar",0.122885778546333,0.877114176750183
"familiarity",0.0809239000082016,0.919076085090637
"family",0.112808883190155,0.887191116809845
"famine",0.623906850814819,0.376093208789825
"famous",0.102347515523434,0.897652506828308
"famously",0.080994226038456,0.919005751609802
"fan",0.0413117595016956,0.958688259124756
"fancy",0.0326094925403595,0.967390477657318
"fanfare",0.0350364185869694,0.964963555335999
"fantastic",0.0132723385468125,0.986727654933929
"fantasy",0.113657921552658,0.88634204864502
"faq",0.221443772315979,0.778556227684021
"farid",0.591770708560944,0.408229351043701
"farm",0.0823962613940239,0.917603731155396
"farmer",0.124798528850079,0.875201523303986
"farsi",0.475921481847763,0.524078488349915
"farther",0.295082956552505,0.704917013645172
"fashion",0.0503485202789307,0.949651479721069
"fashioned",0.205513209104538,0.794486820697784
"fast",0.0213110316544771,0.978688955307007
"faster",0.0926247015595436,0.907375276088715
"fastest",0.0552531965076923,0.944746792316437
"fat",0.300946652889252,0.699053347110748
"fatal",0.727122128009796,0.272877931594849
"fatally",0.483570098876953,0.516429901123047
"fate",0.548939824104309,0.451060146093369
"father",0.139149188995361,0.860850811004639
"favor",0.0143198668956757,0.985680103302002
"favorite",0.0279168467968702,0.972083151340485
"favour",0.0121548399329185,0.987845182418823
"favourable",0.0104645993560553,0.989535450935364
"fbi",0.206233233213425,0.793766796588898
"fda",0.182235077023506,0.81776487827301
"fealty",0.462758094072342,0.53724193572998
"fear",0.706398844718933,0.293601155281067
"feared",0.904380977153778,0.0956190526485443
"fearful",0.875755429267883,0.124244518578053
"fearing",0.0868289470672607,0.913171112537384
"feasibility",0.085589811205864,0.91441023349762
"feasible",0.166359156370163,0.833640813827515
"feast",0.505168735980988,0.494831293821335
"feat",0.109310731291771,0.890689313411713
"feature",0.0644340217113495,0.935566008090973
"featured",0.0437149666249752,0.956285059452057
"features",0.0394109673798084,0.960588991641998
"featuring",0.0513458363711834,0.948654174804688
"feb",0.322435468435287,0.677564561367035
"february",0.122946172952652,0.87705385684967
"fec",0.47562763094902,0.524372339248657
"fed",0.154682174324989,0.845317780971527
"federal",0.216569736599922,0.783430278301239
"federated",0.259187936782837,0.740812063217163
"federighi",0.239828065037727,0.760171949863434
"fee",0.215137466788292,0.784862518310547
"feed",0.0731063410639763,0.926893711090088
"feedback",0.136233225464821,0.86376678943634
"feeding",0.0763756558299065,0.923624336719513
"feel",0.0823020488023758,0.917697906494141
"feeling",0.556893467903137,0.443106561899185
"feiler",0.239201366901398,0.760798692703247
"fein",0.395640194416046,0.604359805583954
"feisty",0.524423956871033,0.475576013326645
"felicis",0.331043630838394,0.668956398963928
"fell",0.390623062849045,0.609376966953278
"fellow",0.0815998241305351,0.918400168418884
"female",0.0809337124228477,0.919066309928894
"females",0.0905412882566452,0.909458696842194
"fence",0.28960394859314,0.71039605140686
"fertile",0.612143516540527,0.387856483459473
"fertilizer",0.117693342268467,0.882306694984436
"feus",0.451575458049774,0.548424541950226
"fever",0.355414897203445,0.644585132598877
"feverish",0.582607984542847,0.417392045259476
"fewer",0.550556123256683,0.449443876743317
"fico",0.238430991768837,0.761569023132324
"fiction",0.130261361598969,0.869738638401031
"fictional",0.232558459043503,0.76744157075882
"fictitious",0.449330866336823,0.550669074058533
"fidelity",0.221951603889465,0.778048396110535
"field",0.125426635146141,0.874573290348053
"fielding",0.206238269805908,0.793761730194092
"fiery",0.204794585704803,0.795205414295197
"fifteen",0.175717890262604,0.824282109737396
"fight",0.283508658409119,0.716491401195526
"fighter",0.0812127813696861,0.918787181377411
"fighting",0.391615271568298,0.608384788036346
"figure",0.190615430474281,0.80938458442688
"figured",0.273774683475494,0.72622537612915
"figures",0.325440466403961,0.674559593200684
"figuring",0.289110511541367,0.710889518260956
"fil",0.211092248558998,0.788907766342163
"file",0.180537328124046,0.819462716579437
"filed",0.359016269445419,0.640983700752258
"filing",0.22590409219265,0.774095892906189
"fill",0.106118455529213,0.893881559371948
"filled",0.0432792864739895,0.95672070980072
"film",0.0932677611708641,0.906732261180878
"filter",0.374212265014648,0.625787734985352
"fin",0.151390835642815,0.848609089851379
"final",0.179969146847725,0.820030868053436
"finalise",0.240466460585594,0.759533524513245
"finalist",0.192408174276352,0.80759185552597
"finalize",0.20476521551609,0.795234799385071
"finally",0.142746940255165,0.857253134250641
"finance",0.162670239806175,0.837329745292664
"financial",0.259917289018631,0.740082681179047
"financially",0.189513236284256,0.810486793518066
"financing",0.0865126624703407,0.913487374782562
"finding",0.181467294692993,0.818532705307007
"fine",0.0342840738594532,0.965715885162354
"fined",0.29411181807518,0.705888211727142
"fingerprint",0.213238745927811,0.786761283874512
"finish",0.0718760415911674,0.928123950958252
"finished",0.265905767679214,0.734094202518463
"finishing",0.0902476832270622,0.909752309322357
"fintech",0.147726312279701,0.85227370262146
"fintechs",0.144660249352455,0.855339765548706
"fire",0.094994880259037,0.905005156993866
"fired",0.719732403755188,0.280267655849457
"firefly",0.123372532427311,0.876627504825592
"firefox",0.180221617221832,0.819778382778168
"fireplace",0.112618140876293,0.887381911277771
"firepower",0.0902526825666428,0.909747362136841
"fireside",0.098573312163353,0.901426672935486
"firing",0.288732200860977,0.711267828941345
"firm",0.0698042139410973,0.930195748806
"firmly",0.0950752794742584,0.904924690723419
"firsthand",0.113392949104309,0.886607050895691
"firstly",0.10969603061676,0.890303909778595
"firstmark",0.224607706069946,0.775392293930054
"fiscal",0.5824134349823,0.417586505413055
"fischer",0.187289744615555,0.812710285186768
"fit",0.0531261451542377,0.946873843669891
"fitbit",0.256577402353287,0.743422627449036
"fitts",0.544250845909119,0.455749213695526
"fivestone",0.25670525431633,0.743294715881348
"fix",0.329226315021515,0.670773684978485
"fixable",0.490716904401779,0.509283065795898
"fixated",0.62494283914566,0.37505716085434
"fixation",0.465937346220016,0.534062623977661
"fixed",0.447643637657166,0.55235630273819
"fixing",0.441399246454239,0.558600723743439
"fl",0.110654599964619,0.889345407485962
"flag",0.276903480291367,0.723096549510956
"flagged",0.59464293718338,0.40535706281662
"flagship",0.0701537802815437,0.929846227169037
"flank",0.344483464956284,0.655516564846039
"flash",0.0749467313289642,0.925053298473358
"flashcards",0.0878373384475708,0.912162661552429
"flat",0.343547463417053,0.656452536582947
"flatten",0.0481116659939289,0.951888382434845
"flattened",0.0659606084227562,0.934039413928986
"flaw",0.0992901623249054,0.900709807872772
"flawed",0.612908363342285,0.38709169626236
"fletcher",0.29558864235878,0.704411327838898
"flex",0.0893683135509491,0.910631656646729
"flexibility",0.0550547130405903,0.944945335388184
"flexible",0.0641257986426353,0.935874223709106
"flight",0.0795210227370262,0.920478999614716
"flimsy",0.486515998840332,0.513484001159668
"flint",0.0845333933830261,0.915466666221619
"flip",0.0510746613144875,0.948925316333771
"flipped",0.182174324989319,0.817825734615326
"flipping",0.072365514934063,0.927634477615356
"flipside",0.10803908854723,0.891960918903351
"flirty",0.0989147201180458,0.901085317134857
"floating",0.0921884551644325,0.90781158208847
"flood",0.0492861717939377,0.950713813304901
"floor",0.0951205492019653,0.904879450798035
"floored",0.209012016654015,0.790987968444824
"flop",0.145764723420143,0.854235291481018
"florida",0.158553078770638,0.841446936130524
"floridian",0.0789446458220482,0.921055376529694
"flow",0.0978982225060463,0.902101814746857
"flower",0.0834689661860466,0.916531026363373
"flown",0.21505956351757,0.784940421581268
"fluency",0.549351572990417,0.450648427009583
"fluent",0.11020639538765,0.889793574810028
"fluid",0.436361759901047,0.563638210296631
